Transaction_ID,Customer_ID,Card_ID,Transaction_Date,Merchant_Category,Transaction_Amount,Transaction_Type,Transaction_Status,Payment_Method,Location
TXN309350,C104188,CARD209157,2026-03-22,Education,1889.5,Purchase,Approved,POS,Domestic
TXN309351,C108606,CARD201757,2025-02-14,Dining,1496.81,Purchase,Reversed,POS,International
TXN309352,C107495,CARD210346,2025-08-23,Travel,667.52,Purchase,Approved,POS,International
TXN309353,C108837,CARD205560,2025-09-11,Fuel,416.91,Purchase,Approved,Online,Domestic
TXN309354,C104944,CARD205246,2025-07-21,Education,287.92,Purchase,Approved,Online,Domestic
TXN309355,C103396,CARD207546,2025-11-09,Online Shopping,7622.19,Purchase,Approved,Online,Domestic
TXN309356,C106087,CARD204582,2026-04-18,Entertainment,526.62,Purchase,Approved,POS,Domestic
TXN309357,C100857,CARD201975,2025-11-08,Fuel,629.22,Purchase,Approved,Online,Domestic
TXN309358,C102829,CARD200510,2025-10-10,Fuel,195.82,Purchase,Approved,Contactless,Domestic
TXN309359,C105686,CARD205370,2026-02-22,Fuel,2333.87,Purchase,Approved,Online,Domestic
TXN309360,C102748,CARD204322,2025-06-04,Dining,3517.95,Purchase,Approved,Contactless,Domestic
TXN309361,C103941,CARD200640,2026-06-11,Electronics,2581.17,Purchase,Approved,Online,Domestic
TXN309362,C102092,CARD210316,2025-08-30,Education,8150.24,Purchase,Approved,Contactless,Domestic
TXN309363,C100755,CARD200763,2025-03-25,Education,8091.14,Purchase,Approved,POS,Domestic
TXN309364,C100393,CARD203430,2025-10-20,Travel,183.79,Purchase,Approved,Online,Domestic
TXN309365,C109511,CARD208619,2026-03-24,Education,1585.49,Purchase,Approved,Online,Domestic
TXN309366,C104024,CARD201852,2026-02-24,Travel,1066.5,Purchase,Approved,POS,Domestic
TXN309367,C102348,CARD204388,2026-08-20,Online Shopping,498.59,Purchase,Declined,Online,Domestic
TXN309368,C108259,CARD201891,2026-01-02,Dining,1113.94,Purchase,Approved,POS,Domestic
TXN309369,C104641,CARD204876,2025-09-25,Entertainment,1696.42,Purchase,Approved,Online,Domestic
TXN309370,C108988,CARD203987,2025-03-12,Travel,4844.76,Purchase,Approved,Online,Domestic
TXN309371,C108723,CARD207640,2025-08-03,Healthcare,654.97,Purchase,Approved,Contactless,International
TXN309372,C105290,CARD204367,2025-05-11,Healthcare,1021.56,Recurring Payment,Approved,Contactless,Domestic
TXN309373,C107904,CARD201131,2025-04-21,Dining,348.07,Purchase,Approved,Contactless,Domestic
TXN309374,C105493,CARD206476,2025-09-05,Grocery,580.82,Purchase,Approved,Online,Domestic
TXN309375,C101425,CARD200328,2025-04-18,Electronics,3097.33,Purchase,Approved,Online,Domestic
TXN309376,C102076,CARD208860,2026-07-30,Dining,1146.35,Purchase,Declined,POS,Domestic
TXN309377,C105955,CARD203824,2025-02-23,Electronics,2238.34,Purchase,Approved,Online,Domestic
TXN309378,C105871,CARD205746,2025-03-28,Online Shopping,832.88,Purchase,Approved,Contactless,Domestic
TXN309379,C104558,CARD200042,2026-07-12,Entertainment,1138.91,Purchase,Approved,POS,Domestic
TXN309380,C105137,CARD210969,2025-08-02,Travel,199.52,Purchase,Approved,ATM,Domestic
TXN309381,C109961,CARD209046,2026-01-28,Entertainment,4149.71,Purchase,Approved,Contactless,Domestic
TXN309382,C105601,CARD201412,2025-06-22,Online Shopping,1528.38,Cash Withdrawal,Approved,Online,Domestic
TXN309383,C100686,CARD203741,2025-03-07,Electronics,809.11,Purchase,Approved,Contactless,Domestic
TXN309384,C106226,CARD202685,2025-07-24,Dining,1079.3,Purchase,Reversed,POS,Domestic
TXN309385,C102501,CARD209122,2026-05-13,Dining,2097.19,Purchase,Approved,POS,Domestic
TXN309386,C109829,CARD210905,2025-08-20,Healthcare,4744.17,Purchase,Approved,Contactless,Domestic
TXN309387,C105868,CARD207994,2026-04-22,Entertainment,1035.72,Purchase,Approved,Online,Domestic
TXN309388,C104493,CARD209289,2026-03-06,Education,501.93,Recurring Payment,Approved,Online,Domestic
TXN309389,C105021,CARD201646,2025-02-18,Electronics,937.27,Purchase,Approved,ATM,Domestic
TXN309390,C105170,CARD206749,2026-02-08,Entertainment,821.53,Purchase,Approved,POS,Domestic
TXN309391,C107721,CARD202268,2025-10-26,Utilities,999.06,Purchase,Approved,POS,Domestic
TXN309392,C104942,CARD201134,2026-02-15,Healthcare,3657.56,Purchase,Declined,Online,Domestic
TXN309393,C101353,CARD210658,2026-02-06,Grocery,737.5,Purchase,Approved,POS,Domestic
TXN309394,C104883,CARD211726,2025-08-07,Fuel,804.66,Purchase,Approved,Contactless,Domestic
TXN309395,C102504,CARD201549,2026-07-08,Utilities,812.47,Purchase,Approved,POS,Domestic
TXN309396,C108405,CARD209668,2025-12-19,Online Shopping,3348.59,Purchase,Approved,ATM,Domestic
TXN309397,C102195,CARD208021,2026-05-12,Electronics,355.07,Purchase,Approved,ATM,Domestic
TXN309398,C102146,CARD201866,2025-07-22,Utilities,927.01,Purchase,Approved,POS,Domestic
TXN309399,C109504,CARD204361,2025-12-06,Healthcare,1566.83,Recurring Payment,Approved,POS,Domestic
TXN309400,C109489,CARD200257,2025-08-25,Travel,4421.06,Purchase,Approved,Contactless,Domestic
TXN309401,C108593,CARD206196,2026-03-08,Electronics,728.96,Purchase,Approved,Online,Domestic
TXN309402,C102199,CARD201849,2026-05-05,Healthcare,8059.77,Purchase,Approved,ATM,Domestic
TXN309403,C106708,CARD207758,2025-10-02,Grocery,1289.4,Purchase,Approved,POS,Domestic
TXN309404,C109150,CARD205824,2025-11-29,Healthcare,329.36,Purchase,Approved,POS,Domestic
TXN309405,C108410,CARD210715,2026-01-13,Dining,1647.43,Purchase,Approved,POS,Domestic
TXN309406,C103979,CARD206781,2026-07-16,Grocery,1406.57,Purchase,Approved,POS,Domestic
TXN309407,C101786,CARD209509,2025-08-18,Fuel,683.18,Purchase,Approved,Online,Domestic
TXN309408,C100594,CARD209245,2025-11-16,Fuel,2360.19,Purchase,Approved,POS,International
TXN309409,C104130,CARD208961,2025-10-03,Entertainment,2062.81,Purchase,Approved,POS,Domestic
TXN309410,C106800,CARD207570,2025-12-19,Healthcare,1441.15,Recurring Payment,Approved,ATM,Domestic
TXN309411,C107838,CARD203974,2026-06-01,Dining,864.89,Purchase,Approved,Online,Domestic
TXN309412,C108940,CARD208980,2025-12-18,Dining,425.11,Purchase,Approved,Online,Domestic
TXN309413,C101698,CARD203540,2025-03-11,Grocery,3995.22,Purchase,Approved,Online,Domestic
TXN309414,C107030,CARD211836,2025-11-28,Dining,2599.64,Purchase,Approved,ATM,Domestic
TXN309415,C101286,CARD209772,2025-12-04,Electronics,293.81,Purchase,Approved,Online,Domestic
TXN309416,C101156,CARD200030,2026-03-30,Dining,870.18,Recurring Payment,Approved,Contactless,International
TXN309417,C104533,CARD211608,2026-03-16,Electronics,379.85,Purchase,Approved,POS,Domestic
TXN309418,C103451,CARD209143,2026-02-19,Online Shopping,2362.92,Purchase,Approved,Online,Domestic
TXN309419,C102605,CARD209923,2026-02-03,Fuel,2025.02,Purchase,Approved,Online,Domestic
TXN309420,C100765,CARD203484,2026-08-02,Utilities,257.02,Purchase,Reversed,Contactless,Domestic
TXN309421,C108095,CARD200953,2025-10-11,Utilities,2209.93,Recurring Payment,Declined,Online,Domestic
TXN309422,C109977,CARD203200,2026-07-22,Dining,590.89,Purchase,Declined,ATM,Domestic
TXN309423,C107331,CARD208616,2026-06-07,Healthcare,1406.48,Cash Withdrawal,Declined,Online,Domestic
TXN309424,C101864,CARD205487,2026-05-12,Entertainment,903.31,Purchase,Approved,Contactless,Domestic
TXN309425,C104726,CARD207977,2025-10-19,Utilities,9999.98,Purchase,Approved,Contactless,International
TXN309426,C108614,CARD205758,2025-07-22,Online Shopping,919.48,Purchase,Approved,Online,Domestic
TXN309427,C101493,CARD204464,2026-04-08,Dining,1859.55,Purchase,Approved,POS,Domestic
TXN309428,C100941,CARD211753,2025-10-28,Healthcare,2829.05,Purchase,Declined,POS,Domestic
TXN309429,C106519,CARD205161,2025-03-15,Education,1295.96,Purchase,Approved,Online,Domestic
TXN309430,C100384,CARD201051,2026-04-02,Online Shopping,3895.48,Cash Withdrawal,Approved,ATM,Domestic
TXN309431,C106925,CARD204797,2025-04-30,Utilities,711.91,Purchase,Approved,POS,Domestic
TXN309432,C108317,CARD211728,2025-07-30,Online Shopping,2368.36,Purchase,Approved,Contactless,Domestic
TXN309433,C106068,CARD200062,2025-05-10,Education,5405.16,Purchase,Approved,POS,Domestic
TXN309434,C104411,CARD201415,2026-07-29,Entertainment,800.63,Purchase,Approved,Online,Domestic
TXN309435,C108651,CARD202617,2026-05-06,Grocery,873.63,Purchase,Approved,Online,Domestic
TXN309436,C105323,CARD200553,2025-11-23,Fuel,1250.9,Purchase,Approved,POS,Domestic
TXN309437,C104526,CARD203818,2026-01-23,Utilities,395.44,Cash Withdrawal,Approved,Contactless,Domestic
TXN309438,C106578,CARD200242,2025-03-17,Grocery,3447.67,Purchase,Approved,Online,Domestic
TXN309439,C103306,CARD209320,2025-02-02,Fuel,1636.81,Purchase,Approved,POS,Domestic
TXN309440,C101639,CARD202741,2025-12-13,Dining,1673.37,Purchase,Approved,Contactless,Domestic
TXN309441,C103772,CARD206696,2026-05-02,Fuel,2880.96,Purchase,Approved,Online,Domestic
TXN309442,C104330,CARD200320,2025-01-13,Dining,2872.92,Purchase,Approved,Online,Domestic
TXN309443,C105849,CARD202316,2026-07-08,Grocery,2634.93,Purchase,Approved,POS,Domestic
TXN309444,C101385,CARD205209,2026-08-23,Entertainment,1388.87,Purchase,Approved,Online,Domestic
TXN309445,C100543,CARD209559,2026-04-28,Dining,1319.15,Purchase,Approved,Online,Domestic
TXN309446,C102479,CARD200875,2025-05-26,Travel,1562.78,Purchase,Approved,POS,Domestic
TXN309447,C108304,CARD203783,2026-05-04,Online Shopping,1880.2,Purchase,Approved,POS,Domestic
TXN309448,C107394,CARD201402,2025-01-13,Grocery,663.65,Purchase,Reversed,POS,Domestic
TXN309449,C100397,CARD203066,2026-03-30,Online Shopping,855.6,Purchase,Approved,Online,Domestic
TXN309450,C105931,CARD202408,2026-03-31,Grocery,682.12,Purchase,Approved,Online,Domestic
TXN309451,C100427,CARD201877,2026-08-27,Fuel,802.16,Recurring Payment,Approved,Online,Domestic
TXN309452,C101409,CARD207018,2026-01-05,Healthcare,878.74,Purchase,Approved,POS,Domestic
TXN309453,C109270,CARD202593,2025-12-16,Grocery,692.94,Purchase,Approved,Online,Domestic
TXN309454,C104620,CARD210405,2025-01-09,Healthcare,5531.06,Recurring Payment,Declined,POS,Domestic
TXN309455,C104546,CARD201395,2026-01-18,Dining,444.26,Purchase,Approved,Online,Domestic
TXN309456,C101203,CARD209302,2025-06-30,Education,5502.21,Purchase,Approved,POS,Domestic
TXN309457,C104680,CARD202366,2026-03-30,Online Shopping,3808.71,Purchase,Approved,POS,Domestic
TXN309458,C105081,CARD210813,2025-03-17,Dining,2428.67,Purchase,Approved,Contactless,Domestic
TXN309459,C106658,CARD200878,2025-01-09,Education,3828.43,Purchase,Approved,POS,Domestic
TXN309460,C104076,CARD209291,2025-03-14,Utilities,406.01,Purchase,Approved,POS,Domestic
TXN309461,C101014,CARD202097,2026-03-08,Electronics,5802.69,Purchase,Approved,POS,Domestic
TXN309462,C100513,CARD201667,2025-06-01,Dining,2017.11,Purchase,Approved,ATM,Domestic
TXN309463,C104534,CARD202291,2025-07-16,Electronics,802.49,Purchase,Approved,Online,Domestic
TXN309464,C105731,CARD204604,2026-08-26,Education,2061.36,Purchase,Approved,POS,Domestic
TXN309465,C105926,CARD204508,2026-06-28,Entertainment,347.0,Purchase,Approved,Online,Domestic
TXN309466,C100697,CARD209639,2025-07-02,Education,1367.8,Purchase,Approved,POS,Domestic
TXN309467,C100485,CARD206626,2026-07-07,Healthcare,2071.53,Purchase,Approved,POS,Domestic
TXN309468,C101591,CARD210224,2026-06-10,Fuel,2351.63,Purchase,Approved,ATM,Domestic
TXN309469,C106279,CARD210916,2025-04-07,Education,1861.89,Purchase,Approved,Contactless,Domestic
TXN309470,C104881,CARD201248,2025-03-06,Dining,5033.02,Purchase,Approved,Contactless,Domestic
TXN309471,C102257,CARD201089,2025-08-29,Electronics,903.02,Purchase,Approved,ATM,Domestic
TXN309472,C100031,CARD206378,2026-05-24,Healthcare,2915.23,Purchase,Reversed,POS,Domestic
TXN309473,C100891,CARD200832,2025-02-05,Education,1823.9,Purchase,Approved,Online,Domestic
TXN309474,C109252,CARD210546,2026-06-19,Grocery,2015.58,Purchase,Approved,POS,Domestic
TXN309475,C100284,CARD202552,2025-08-18,Grocery,446.88,Purchase,Approved,POS,Domestic
TXN309476,C102687,CARD200198,2025-03-11,Utilities,28863.75,Recurring Payment,Approved,Contactless,Domestic
TXN309477,C104307,CARD203006,2025-03-14,Utilities,606.81,Recurring Payment,Approved,Online,Domestic
TXN309478,C102022,CARD202005,2025-09-14,Dining,3716.07,Purchase,Approved,POS,Domestic
TXN309479,C100456,CARD202968,2025-09-06,Entertainment,1681.29,Purchase,Approved,POS,Domestic
TXN309480,C109349,CARD205264,2025-12-15,Fuel,892.71,Purchase,Approved,Online,International
TXN309481,C105828,CARD202578,2025-11-11,Online Shopping,1056.14,Purchase,Approved,POS,Domestic
TXN309482,C101749,CARD201694,2025-07-31,Grocery,368.88,Purchase,Approved,Online,Domestic
TXN309483,C103076,CARD208614,2025-11-20,Electronics,238.26,Purchase,Approved,Online,Domestic
TXN309484,C101417,CARD203963,2025-05-15,Healthcare,1360.85,Purchase,Approved,Online,Domestic
TXN309485,C101139,CARD208708,2025-12-23,Healthcare,2166.7,Purchase,Approved,Contactless,Domestic
TXN309486,C108256,CARD202450,2025-12-19,Grocery,203.2,Purchase,Approved,POS,Domestic
TXN309487,C105612,CARD208183,2025-08-23,Entertainment,4102.95,Purchase,Approved,Online,Domestic
TXN309488,C100279,CARD203241,2025-11-09,Utilities,946.39,Purchase,Approved,Contactless,Domestic
TXN309489,C107756,CARD204345,2026-04-24,Utilities,817.91,Purchase,Approved,POS,Domestic
TXN309490,C100079,CARD211113,2025-12-16,Healthcare,1505.53,Purchase,Approved,Online,Domestic
TXN309491,C101920,CARD200060,2026-01-12,Electronics,2724.98,Purchase,Approved,POS,Domestic
TXN309492,C107270,CARD201691,2025-02-17,Entertainment,620.33,Purchase,Approved,ATM,Domestic
TXN309493,C102287,CARD205835,2025-06-22,Electronics,4905.29,Cash Withdrawal,Approved,Contactless,Domestic
TXN309494,C108654,CARD200410,2025-12-15,Fuel,5548.18,Purchase,Approved,Contactless,Domestic
TXN309495,C102251,CARD210409,2025-05-16,Utilities,1889.17,Purchase,Approved,Online,Domestic
TXN309496,C102989,CARD203223,2025-10-13,Travel,2841.9,Purchase,Approved,POS,Domestic
TXN309497,C106623,CARD202801,2026-06-12,Grocery,1466.21,Purchase,Approved,ATM,Domestic
TXN309498,C106072,CARD211631,2026-03-29,Grocery,1769.74,Purchase,Declined,Contactless,Domestic
TXN309499,C103521,CARD211962,2026-02-09,Fuel,2058.94,Purchase,Approved,Online,Domestic
TXN309500,C108734,CARD210492,2026-05-12,Fuel,1952.32,Cash Withdrawal,Approved,Online,Domestic
TXN309501,C109295,CARD205913,2025-12-16,Utilities,1466.3,Purchase,Approved,Online,Domestic
TXN309502,C105091,CARD210837,2026-02-09,Travel,897.18,Cash Withdrawal,Approved,POS,Domestic
TXN309503,C108933,CARD208479,2026-05-24,Travel,1686.57,Purchase,Approved,POS,International
TXN309504,C109415,CARD208401,2025-05-10,Dining,12672.88,Purchase,Approved,POS,Domestic
TXN309505,C100080,CARD207899,2025-04-03,Grocery,2003.3,Cash Withdrawal,Approved,Online,Domestic
TXN309506,C100715,CARD203158,2026-01-20,Entertainment,2737.53,Purchase,Approved,POS,Domestic
TXN309507,C103688,CARD206837,2025-08-21,Travel,2628.29,Purchase,Approved,Online,Domestic
TXN309508,C102318,CARD208164,2026-07-11,Travel,1145.92,Cash Withdrawal,Approved,POS,Domestic
TXN309509,C100237,CARD208561,2025-02-28,Fuel,1346.07,Purchase,Approved,ATM,Domestic
TXN309510,C106025,CARD200628,2026-03-18,Travel,957.81,Purchase,Approved,Contactless,Domestic
TXN309511,C100802,CARD200858,2025-11-13,Travel,2362.12,Purchase,Approved,ATM,Domestic
TXN309512,C100958,CARD208540,2025-08-15,Electronics,5907.29,Purchase,Approved,Online,Domestic
TXN309513,C106480,CARD200394,2026-01-30,Utilities,353.43,Purchase,Approved,POS,Domestic
TXN309514,C100272,CARD205878,2025-12-20,Dining,1490.71,Purchase,Approved,Online,Domestic
TXN309515,C105245,CARD207776,2026-05-04,Electronics,972.01,Purchase,Approved,Online,Domestic
TXN309516,C100161,CARD203187,2025-08-25,Electronics,1918.14,Purchase,Approved,Online,Domestic
TXN309517,C106659,CARD208080,2026-04-17,Electronics,463.54,Purchase,Approved,Contactless,Domestic
TXN309518,C108676,CARD201908,2026-02-17,Electronics,1878.21,Purchase,Approved,Contactless,Domestic
TXN309519,C101606,CARD200156,2026-07-05,Dining,1442.52,Purchase,Declined,POS,Domestic
TXN309520,C104932,CARD200293,2025-07-26,Fuel,9502.54,Recurring Payment,Approved,POS,Domestic
TXN309521,C107915,CARD206541,2026-03-26,Utilities,4879.2,Purchase,Approved,Online,Domestic
TXN309522,C109651,CARD211175,2025-06-08,Online Shopping,940.34,Purchase,Approved,Online,Domestic
TXN309523,C100056,CARD209147,2025-07-14,Dining,1987.69,Recurring Payment,Approved,ATM,Domestic
TXN309524,C102026,CARD207299,2026-01-18,Entertainment,1130.94,Purchase,Reversed,ATM,Domestic
TXN309525,C107933,CARD206068,2026-06-02,Fuel,390.91,Purchase,Approved,POS,Domestic
TXN309526,C104445,CARD203334,2025-05-29,Online Shopping,712.01,Purchase,Approved,ATM,Domestic
TXN309527,C108988,CARD203987,2025-04-23,Dining,2848.74,Purchase,Approved,Contactless,Domestic
TXN309528,C100090,CARD210734,2026-04-16,Education,676.03,Recurring Payment,Approved,POS,Domestic
TXN309529,C106367,CARD201899,2025-11-28,Travel,957.18,Purchase,Approved,Contactless,Domestic
TXN309530,C103384,CARD205793,2026-03-15,Education,3354.64,Purchase,Approved,Online,Domestic
TXN309531,C106434,CARD205652,2025-11-11,Education,419.71,Purchase,Approved,Contactless,Domestic
TXN309532,C108057,CARD209438,2026-07-01,Online Shopping,5683.36,Purchase,Approved,POS,Domestic
TXN309533,C104595,CARD203869,2025-06-01,Entertainment,1468.48,Purchase,Approved,Online,Domestic
TXN309534,C107244,CARD208092,2026-07-05,Dining,2531.0,Recurring Payment,Approved,POS,Domestic
TXN309535,C101894,CARD205862,2026-05-30,Fuel,1528.97,Purchase,Approved,Online,Domestic
TXN309536,C108002,CARD206285,2026-01-09,Entertainment,1434.62,Purchase,Approved,Contactless,Domestic
TXN309537,C108100,CARD205412,2025-12-05,Online Shopping,5089.99,Purchase,Approved,POS,Domestic
TXN309538,C109353,CARD210106,2026-01-29,Dining,1009.45,Purchase,Approved,ATM,Domestic
TXN309539,C101419,CARD210603,2026-05-04,Healthcare,3024.42,Purchase,Approved,Contactless,Domestic
TXN309540,C105921,CARD203826,2025-02-06,Utilities,3546.7,Purchase,Reversed,POS,Domestic
TXN309541,C105983,CARD205651,2025-11-07,Fuel,1450.98,Cash Withdrawal,Approved,POS,International
TXN309542,C109068,CARD207588,2025-05-13,Travel,2111.8,Purchase,Approved,POS,International
TXN309543,C104113,CARD204283,2025-03-17,Entertainment,5694.17,Purchase,Approved,Contactless,Domestic
TXN309544,C102430,CARD200732,2025-03-30,Dining,2697.9,Purchase,Approved,ATM,Domestic
TXN309545,C102650,CARD206936,2025-10-21,Electronics,3115.84,Purchase,Approved,Contactless,Domestic
TXN309546,C105363,CARD203458,2026-01-18,Education,3195.12,Purchase,Approved,Contactless,Domestic
TXN309547,C108099,CARD204166,2025-04-28,Fuel,1013.18,Purchase,Approved,ATM,Domestic
TXN309548,C106418,CARD204940,2025-07-28,Utilities,2708.61,Recurring Payment,Approved,POS,International
TXN309549,C100195,CARD201193,2026-04-17,Travel,2225.43,Cash Withdrawal,Approved,POS,Domestic
TXN309550,C104959,CARD203279,2026-05-02,Fuel,1890.95,Purchase,Approved,POS,Domestic
TXN309551,C102852,CARD206713,2025-02-20,Dining,396.75,Recurring Payment,Approved,Online,Domestic
TXN309552,C106308,CARD206143,2025-11-13,Electronics,1288.84,Recurring Payment,Approved,POS,Domestic
TXN309553,C107393,CARD200734,2026-03-24,Utilities,2901.91,Purchase,Approved,Online,Domestic
TXN309554,C105097,CARD205513,2026-06-03,Dining,827.19,Purchase,Approved,Contactless,International
TXN309555,C109506,CARD207844,2025-06-08,Education,7409.82,Purchase,Approved,POS,Domestic
TXN309556,C109518,CARD202354,2025-08-02,Utilities,3601.21,Purchase,Approved,Online,Domestic
TXN309557,C100252,CARD201223,2026-08-06,Utilities,682.2,Purchase,Approved,POS,Domestic
TXN309558,C107721,CARD202268,2025-11-03,Grocery,1082.89,Recurring Payment,Approved,Online,Domestic
TXN309559,C102697,CARD210318,2025-11-30,Healthcare,675.94,Purchase,Approved,Contactless,Domestic
TXN309560,C106085,CARD210912,2026-07-16,Travel,1274.38,Cash Withdrawal,Approved,Contactless,Domestic
TXN309561,C100465,CARD205253,2026-05-03,Grocery,3764.34,Purchase,Approved,POS,Domestic
