Card_ID,Customer_ID,Card_Type,Credit_Limit,Annual_Fee,Card_Status,Account_Open_Date
CARD203527,C107582,Blue,200000,500,Active,2022-09-12
CARD203528,C101742,Blue,75000,1000,Active,2022-02-12
CARD203529,C104832,Platinum,500000,2500,Closed,2018-06-19
CARD203530,C102762,Platinum,300000,0,Active,2021-08-20
CARD203531,C105046,Blue,150000,1000,Active,2017-09-28
CARD203532,C102126,Blue,50000,2500,Active,2023-08-09
CARD203533,C104105,Blue,75000,1000,Active,2023-10-31
CARD203534,C106116,Gold,100000,0,Active,2020-09-20
CARD203535,C100197,Gold,100000,500,Active,2019-03-29
CARD203536,C100529,Gold,150000,500,Active,2025-03-23
CARD203537,C109571,Platinum,150000,0,Active,2022-04-11
CARD203538,C107409,Blue,500000,500,Active,2023-10-28
CARD203539,C101037,Premium,100000,1000,Active,2017-01-29
CARD203540,C101698,Gold,50000,500,Active,2022-12-29
CARD203541,C104461,Platinum,50000,0,Active,2017-06-06
CARD203542,C104061,Gold,75000,2500,Active,2021-06-20
CARD203543,C100152,Premium,75000,500,Active,2023-03-30
CARD203544,C106652,Blue,150000,500,Active,2018-06-06
CARD203545,C109514,Gold,150000,0,Inactive,2017-09-26
CARD203546,C105771,Blue,200000,2500,Active,2017-06-25
CARD203547,C102437,Blue,50000,0,Active,2020-02-16
CARD203548,C106805,Platinum,150000,1000,Closed,2023-07-27
CARD203549,C106980,Gold,150000,2500,Active,2017-10-13
CARD203550,C104816,Blue,75000,0,Active,2017-12-07
CARD203551,C104224,Premium,150000,500,Closed,2024-10-29
CARD203552,C103665,Blue,75000,5000,Active,2018-01-04
CARD203553,C102680,Platinum,50000,500,Active,2022-03-22
CARD203554,C107852,Gold,100000,1000,Active,2019-10-16
CARD203555,C103987,Platinum,150000,2500,Active,2026-01-27
CARD203556,C103598,Gold,150000,2500,Active,2025-07-19
CARD203557,C100617,Gold,200000,500,Active,2024-05-10
CARD203558,C102533,Blue,75000,2500,Active,2023-05-27
CARD203559,C108720,Gold,100000,500,Active,2019-02-15
CARD203560,C109101,Blue,150000,2500,Blocked,2023-07-17
CARD203561,C108937,Gold,100000,2500,Active,2017-01-30
CARD203562,C106982,Blue,200000,1000,Active,2024-02-02
CARD203563,C106789,Gold,50000,1000,Active,2025-04-15
CARD203564,C101938,Gold,200000,1000,Active,2024-05-09
CARD203565,C103372,Platinum,200000,0,Active,2019-05-04
CARD203566,C109610,Gold,200000,500,Active,2026-04-07
CARD203567,C106617,Gold,150000,0,Active,2023-07-18
CARD203568,C100921,Gold,75000,0,Active,2017-10-15
CARD203569,C103813,Blue,75000,500,Active,2024-12-17
CARD203570,C104116,Premium,300000,0,Closed,2017-12-31
CARD203571,C105812,Blue,500000,500,Active,2022-02-05
CARD203572,C103677,Blue,75000,1000,Inactive,2026-01-14
CARD203573,C105091,Blue,100000,500,Active,2024-01-10
CARD203574,C104952,Gold,75000,1000,Active,2021-05-17
CARD203575,C104009,Gold,75000,1000,Active,2017-03-11
CARD203576,C109606,Blue,200000,1000,Closed,2025-05-18
CARD203577,C101226,Gold,300000,1000,Active,2022-10-05
CARD203578,C106344,Premium,100000,500,Closed,2022-01-14
CARD203579,C109762,Blue,200000,1000,Blocked,2021-11-20
CARD203580,C108985,Blue,300000,0,Active,2023-06-18
CARD203581,C100181,Blue,150000,2500,Active,2025-04-20
CARD203582,C109826,Gold,200000,2500,Active,2021-12-21
CARD203583,C105773,Gold,50000,2500,Active,2020-06-06
CARD203584,C109399,Platinum,200000,5000,Active,2025-09-24
CARD203585,C100103,Gold,75000,500,Active,2026-03-11
CARD203586,C109222,Blue,200000,500,Active,2018-01-20
CARD203587,C100894,Blue,500000,500,Active,2024-06-25
CARD203588,C104156,Blue,100000,2500,Active,2017-10-20
CARD203589,C102662,Gold,100000,0,Active,2020-06-16
CARD203590,C105727,Gold,100000,1000,Active,2025-03-23
CARD203591,C108894,Gold,75000,1000,Active,2017-12-12
CARD203592,C100361,Blue,50000,0,Active,2018-08-25
CARD203593,C106570,Gold,200000,0,Closed,2018-09-28
CARD203594,C105219,Gold,300000,0,Active,2025-06-01
CARD203595,C103252,Gold,75000,1000,Blocked,2017-01-13
CARD203596,C104452,Gold,150000,2500,Active,2017-01-08
CARD203597,C100825,Gold,150000,0,Active,2018-03-16
CARD203598,C101579,Blue,100000,5000,Blocked,2025-12-22
CARD203599,C109164,Gold,75000,0,Blocked,2018-11-24
CARD203600,C109123,Blue,300000,0,Active,2018-04-25
CARD203601,C109740,Gold,100000,2500,Active,2022-01-24
CARD203602,C109271,Gold,500000,5000,Closed,2018-07-19
CARD203603,C107831,Gold,200000,0,Active,2023-07-05
CARD203604,C101462,Gold,200000,0,Active,2018-12-14
CARD203605,C105165,Gold,75000,0,Active,2018-10-09
CARD203606,C101354,Platinum,100000,0,Active,2024-06-20
CARD203607,C103501,Gold,75000,500,Active,2024-12-14
CARD203608,C100738,Gold,100000,1000,Active,2020-05-31
CARD203609,C100706,Blue,500000,0,Active,2018-04-03
CARD203610,C102385,Gold,150000,500,Inactive,2021-03-01
CARD203611,C102311,Blue,100000,500,Active,2018-12-03
CARD203612,C108456,Platinum,100000,5000,Active,2020-03-24
CARD203613,C107695,Blue,75000,1000,Active,2021-10-13
CARD203614,C103828,Platinum,50000,500,Active,2020-07-20
CARD203615,C108482,Gold,75000,0,Active,2019-01-26
CARD203616,C106038,Platinum,100000,2500,Active,2020-10-08
CARD203617,C101209,Blue,100000,0,Active,2021-04-12
CARD203618,C109467,Gold,100000,1000,Active,2024-02-18
CARD203619,C106180,Platinum,75000,1000,Active,2020-05-30
CARD203620,C107041,Blue,100000,2500,Active,2022-04-12
CARD203621,C100589,Blue,100000,1000,Active,2018-01-24
CARD203622,C108835,Platinum,50000,500,Active,2024-05-03
CARD203623,C109821,Platinum,50000,0,Active,2020-10-11
CARD203624,C104675,Blue,200000,0,Active,2022-04-28
CARD203625,C101206,Blue,75000,1000,Active,2021-01-08
CARD203626,C106869,Gold,100000,500,Active,2017-07-04
CARD203627,C105594,Blue,50000,500,Active,2025-05-09
CARD203628,C105089,Gold,75000,500,Active,2025-01-21
CARD203629,C100033,Blue,200000,2500,Active,2024-09-27
CARD203630,C106141,Premium,300000,0,Active,2018-12-21
CARD203631,C104068,Premium,100000,0,Active,2021-10-03
CARD203632,C101944,Gold,75000,0,Active,2019-06-17
CARD203633,C105423,Gold,150000,500,Active,2017-04-09
CARD203634,C100300,Premium,75000,0,Active,2020-11-06
CARD203635,C103119,Gold,150000,0,Active,2026-03-08
CARD203636,C109541,Blue,150000,0,Active,2024-08-05
CARD203637,C105576,Blue,200000,500,Active,2019-02-03
CARD203638,C108631,Gold,75000,500,Inactive,2019-09-13
CARD203639,C106021,Premium,100000,5000,Active,2019-01-14
CARD203640,C101550,Blue,75000,1000,Active,2017-04-20
CARD203641,C103607,Blue,150000,2500,Blocked,2019-06-11
CARD203642,C104729,Platinum,500000,1000,Active,2024-09-01
CARD203643,C100317,Blue,100000,500,Active,2019-03-20
CARD203644,C106718,Blue,100000,2500,Active,2022-01-06
CARD203645,C104148,Gold,150000,2500,Active,2020-08-25
CARD203646,C108820,Gold,100000,0,Active,2018-07-28
CARD203647,C103148,Gold,50000,0,Closed,2025-07-28
CARD203648,C106975,Blue,100000,5000,Active,2024-11-13
CARD203649,C109851,Blue,150000,2500,Active,2025-06-05
CARD203650,C105134,Gold,100000,500,Blocked,2025-03-21
CARD203651,C108775,Gold,200000,1000,Closed,2025-06-18
CARD203652,C109659,Platinum,150000,2500,Active,2021-06-14
CARD203653,C109761,Gold,100000,500,Active,2017-09-27
CARD203654,C104673,Gold,300000,0,Active,2024-11-25
CARD203655,C102623,Blue,150000,1000,Inactive,2021-12-24
CARD203656,C103404,Blue,100000,0,Active,2020-07-05
CARD203657,C102948,Gold,100000,0,Active,2021-05-13
CARD203658,C102603,Gold,50000,500,Closed,2025-04-08
CARD203659,C107993,Blue,150000,2500,Active,2026-03-18
CARD203660,C105238,Gold,200000,0,Active,2019-12-14
CARD203661,C106686,Platinum,75000,0,Active,2021-05-29
CARD203662,C100920,Blue,200000,500,Active,2025-11-21
CARD203663,C103673,Blue,150000,0,Active,2024-01-05
CARD203664,C106742,Gold,50000,0,Active,2023-12-08
CARD203665,C107704,Gold,75000,500,Active,2019-12-05
CARD203666,C102723,Blue,500000,2500,Active,2024-05-13
CARD203667,C101255,Gold,50000,1000,Active,2022-01-02
CARD203668,C102879,Gold,300000,500,Active,2026-01-01
CARD203669,C102381,Blue,200000,5000,Active,2019-07-30
CARD203670,C101280,Platinum,200000,0,Closed,2023-09-14
CARD203671,C108088,Blue,150000,500,Active,2021-07-27
CARD203672,C108929,Platinum,75000,1000,Active,2018-09-17
CARD203673,C102303,Blue,75000,5000,Active,2026-01-23
CARD203674,C107368,Blue,50000,2500,Active,2025-03-23
CARD203675,C109748,Gold,150000,500,Active,2017-09-02
CARD203676,C107352,Gold,300000,500,Active,2022-05-09
CARD203677,C100304,Blue,75000,500,Active,2023-08-03
CARD203678,C104897,Premium,75000,500,Active,2025-03-22
CARD203679,C101083,Gold,75000,500,Inactive,2017-05-23
CARD203680,C102197,Gold,150000,0,Closed,2019-06-06
CARD203681,C101536,Blue,200000,0,Blocked,2023-06-16
CARD203682,C100979,Blue,200000,0,Active,2018-08-28
CARD203683,C107853,Platinum,75000,0,Inactive,2018-08-18
CARD203684,C103123,Blue,200000,0,Inactive,2017-02-27
CARD203685,C102493,Gold,100000,1000,Closed,2025-06-08
CARD203686,C100859,Platinum,500000,2500,Inactive,2022-03-17
CARD203687,C109303,Blue,200000,2500,Active,2021-11-09
CARD203688,C100830,Gold,50000,500,Inactive,2017-10-07
CARD203689,C104216,Gold,100000,0,Active,2021-01-12
CARD203690,C105739,Platinum,150000,0,Active,2022-09-19
CARD203691,C107328,Gold,150000,2500,Active,2025-07-29
CARD203692,C102163,Premium,100000,2500,Active,2020-12-30
CARD203693,C108733,Gold,100000,5000,Active,2017-12-25
CARD203694,C102526,Blue,75000,5000,Inactive,2025-12-03
CARD203695,C106299,Gold,100000,2500,Active,2017-05-24
CARD203696,C109320,Blue,50000,500,Active,2018-08-26
CARD203697,C101691,Blue,100000,500,Active,2025-09-08
CARD203698,C106055,Gold,75000,2500,Active,2021-03-10
CARD203699,C100236,Blue,75000,2500,Active,2017-05-05
CARD203700,C105004,Gold,75000,500,Active,2025-12-29
CARD203701,C106696,Gold,75000,1000,Active,2017-12-24
CARD203702,C109249,Platinum,150000,0,Inactive,2024-10-17
CARD203703,C108757,Blue,150000,0,Active,2025-03-16
CARD203704,C101555,Gold,300000,500,Active,2019-07-25
CARD203705,C108912,Platinum,150000,5000,Active,2026-03-17
CARD203706,C102315,Gold,50000,1000,Active,2025-10-11
CARD203707,C104134,Gold,100000,2500,Active,2024-12-18
CARD203708,C103484,Blue,150000,500,Closed,2024-08-15
CARD203709,C103326,Blue,200000,0,Active,2025-09-26
CARD203710,C107020,Blue,75000,500,Active,2017-06-20
CARD203711,C105991,Gold,200000,500,Blocked,2020-04-24
CARD203712,C108936,Gold,200000,1000,Active,2018-01-15
CARD203713,C103856,Blue,200000,5000,Active,2018-11-22
CARD203714,C101933,Premium,150000,500,Active,2024-05-13
CARD203715,C106045,Gold,75000,2500,Active,2017-09-21
CARD203716,C104864,Premium,150000,2500,Blocked,2025-02-25
CARD203717,C106403,Gold,75000,0,Active,2025-02-19
CARD203718,C106195,Gold,300000,2500,Active,2025-05-20
CARD203719,C108230,Blue,50000,5000,Active,2025-11-30
CARD203720,C107035,Premium,150000,2500,Active,2023-05-12
CARD203721,C106169,Blue,300000,500,Active,2025-03-23
CARD203722,C106441,Blue,100000,1000,Active,2022-07-03
CARD203723,C107715,Gold,75000,1000,Inactive,2024-09-02
CARD203724,C101776,Blue,50000,2500,Active,2022-09-16
CARD203725,C108435,Platinum,150000,1000,Active,2021-07-28
CARD203726,C102505,Blue,75000,5000,Active,2020-06-12
CARD203727,C106155,Blue,150000,2500,Active,2019-08-27
CARD203728,C105271,Blue,150000,0,Inactive,2026-02-11
CARD203729,C100881,Blue,75000,5000,Active,2018-05-12
CARD203730,C103603,Platinum,150000,1000,Active,2023-10-03
CARD203731,C101572,Premium,300000,5000,Active,2024-05-12
CARD203732,C107286,Platinum,300000,500,Active,2019-05-01
CARD203733,C107023,Premium,75000,2500,Closed,2021-06-29
CARD203734,C107168,Blue,200000,5000,Active,2024-10-05
CARD203735,C106256,Gold,200000,2500,Inactive,2018-06-12
CARD203736,C106430,Gold,500000,2500,Active,2019-07-28
CARD203737,C101940,Platinum,75000,0,Active,2026-01-05
CARD203738,C102745,Platinum,150000,0,Active,2025-10-05
CARD203739,C104811,Blue,150000,2500,Active,2026-01-11
CARD203740,C103829,Gold,200000,1000,Active,2023-02-04
CARD203741,C100686,Gold,50000,1000,Active,2024-06-01
CARD203742,C107059,Platinum,150000,500,Active,2020-01-30
CARD203743,C103395,Platinum,100000,0,Blocked,2022-07-24
CARD203744,C107155,Platinum,500000,1000,Active,2021-06-24
CARD203745,C105761,Platinum,200000,500,Active,2021-09-19
CARD203746,C100107,Platinum,500000,1000,Blocked,2020-12-28
CARD203747,C105971,Premium,150000,0,Active,2020-07-07
CARD203748,C104877,Blue,75000,500,Active,2024-05-02
CARD203749,C100305,Platinum,150000,500,Closed,2017-08-15
CARD203750,C105336,Gold,200000,500,Active,2020-10-10
CARD203751,C107553,Blue,100000,0,Active,2025-12-26
CARD203752,C100360,Gold,150000,1000,Inactive,2024-04-07
CARD203753,C109447,Gold,50000,0,Closed,2018-03-01
CARD203754,C105631,Gold,75000,5000,Active,2021-11-11
CARD203755,C104929,Gold,100000,1000,Active,2018-06-03
CARD203756,C104874,Gold,150000,2500,Active,2025-09-06
CARD203757,C100100,Gold,100000,500,Active,2017-06-17
CARD203758,C103377,Blue,50000,500,Active,2023-02-14
CARD203759,C100176,Platinum,200000,0,Closed,2021-10-11
CARD203760,C107421,Gold,100000,500,Active,2020-09-22
CARD203761,C107336,Platinum,300000,5000,Active,2017-08-03
CARD203762,C103619,Gold,75000,5000,Active,2021-04-24
CARD203763,C100642,Premium,150000,5000,Active,2019-06-02
CARD203764,C101316,Platinum,100000,2500,Active,2023-05-13
CARD203765,C104037,Gold,50000,0,Active,2025-12-04
CARD203766,C104985,Blue,150000,1000,Inactive,2024-07-18
CARD203767,C108960,Gold,50000,500,Active,2026-03-16
CARD203768,C106333,Gold,50000,500,Active,2019-10-19
CARD203769,C103147,Gold,150000,500,Active,2024-08-15
CARD203770,C109575,Platinum,100000,0,Active,2018-10-02
CARD203771,C101616,Platinum,300000,0,Active,2024-11-20
CARD203772,C102590,Gold,100000,0,Active,2019-06-21
CARD203773,C104598,Blue,500000,500,Active,2024-07-12
CARD203774,C101629,Platinum,50000,1000,Active,2020-10-29
CARD203775,C107211,Blue,300000,2500,Active,2020-06-29
CARD203776,C107302,Gold,75000,0,Active,2017-12-13
CARD203777,C106254,Blue,75000,0,Active,2018-02-28
CARD203778,C105835,Gold,100000,1000,Active,2026-03-22
CARD203779,C105298,Gold,150000,2500,Active,2024-04-25
CARD203780,C107536,Platinum,150000,0,Active,2020-02-29
CARD203781,C104268,Platinum,100000,2500,Active,2021-09-19
CARD203782,C107928,Gold,150000,1000,Active,2026-03-12
CARD203783,C108304,Platinum,100000,500,Active,2024-06-25
CARD203784,C109490,Gold,75000,1000,Active,2024-01-10
CARD203785,C107550,Gold,50000,500,Active,2024-08-25
CARD203786,C104892,Blue,150000,500,Active,2018-04-06
CARD203787,C109704,Gold,150000,500,Active,2022-07-01
CARD203788,C106767,Platinum,150000,0,Active,2018-12-21
CARD203789,C101331,Gold,100000,500,Active,2021-06-07
CARD203790,C104132,Platinum,150000,2500,Inactive,2021-05-11
CARD203791,C107825,Premium,50000,500,Active,2017-11-16
CARD203792,C106151,Premium,150000,0,Active,2023-08-02
CARD203793,C106242,Platinum,300000,500,Active,2020-09-05
CARD203794,C109122,Platinum,50000,0,Active,2022-09-14
CARD203795,C109578,Premium,200000,1000,Closed,2019-08-04
CARD203796,C104040,Gold,100000,2500,Active,2022-08-16
CARD203797,C107123,Blue,200000,500,Active,2023-05-09
CARD203798,C108231,Platinum,150000,0,Blocked,2023-08-03
CARD203799,C102041,Blue,75000,5000,Active,2022-03-16
CARD203800,C107544,Gold,100000,2500,Active,2020-06-04
CARD203801,C103953,Platinum,75000,5000,Blocked,2020-12-17
CARD203802,C107844,Platinum,50000,2500,Active,2022-10-12
CARD203803,C108527,Blue,50000,2500,Closed,2022-02-02
CARD203804,C107962,Blue,500000,5000,Active,2025-09-13
CARD203805,C100009,Gold,500000,0,Blocked,2019-10-16
CARD203806,C102666,Platinum,50000,5000,Blocked,2017-01-29
CARD203807,C103414,Platinum,75000,0,Active,2022-07-27
CARD203808,C109841,Platinum,100000,5000,Active,2023-07-30
CARD203809,C108671,Blue,150000,2500,Blocked,2021-07-19
CARD203810,C105910,Platinum,75000,1000,Active,2019-11-15
CARD203811,C101007,Gold,75000,0,Inactive,2024-05-30
CARD203812,C105643,Gold,150000,500,Active,2025-04-21
CARD203813,C107250,Premium,50000,0,Active,2025-06-13
CARD203814,C100939,Gold,150000,0,Active,2025-05-17
CARD203815,C109642,Blue,300000,5000,Active,2020-09-07
CARD203816,C107429,Blue,500000,500,Active,2017-02-11
CARD203817,C103556,Gold,150000,5000,Active,2017-11-02
CARD203818,C104526,Gold,100000,1000,Active,2026-01-23
CARD203819,C109254,Premium,200000,0,Active,2020-01-30
CARD203820,C105168,Gold,300000,500,Active,2017-01-30
CARD203821,C101816,Gold,100000,500,Active,2019-07-29
CARD203822,C104103,Platinum,200000,500,Active,2021-05-06
CARD203823,C108296,Platinum,100000,1000,Active,2023-05-25
CARD203824,C105955,Platinum,100000,0,Active,2018-07-02
CARD203825,C108397,Gold,150000,500,Active,2022-07-11
CARD203826,C105921,Premium,100000,5000,Active,2022-05-04
CARD203827,C102143,Gold,75000,500,Active,2017-11-11
CARD203828,C103741,Blue,300000,500,Active,2021-05-07
CARD203829,C109256,Blue,500000,500,Active,2024-04-20
CARD203830,C105360,Gold,150000,0,Active,2020-07-21
CARD203831,C104888,Platinum,200000,500,Blocked,2022-09-24
CARD203832,C104138,Blue,75000,0,Active,2025-05-27
CARD203833,C109216,Gold,150000,0,Closed,2019-01-06
CARD203834,C106023,Blue,100000,2500,Active,2021-06-24
CARD203835,C103177,Gold,75000,1000,Active,2025-06-19
CARD203836,C101837,Blue,100000,0,Blocked,2018-08-09
CARD203837,C108659,Premium,50000,0,Closed,2018-03-11
CARD203838,C103897,Platinum,100000,5000,Active,2023-02-25
CARD203839,C101213,Platinum,75000,5000,Active,2017-07-06
CARD203840,C106461,Blue,100000,500,Active,2021-07-01
CARD203841,C106066,Premium,100000,1000,Active,2021-01-25
CARD203842,C100717,Blue,150000,0,Active,2018-12-28
CARD203843,C100937,Blue,75000,500,Closed,2019-07-05
CARD203844,C100291,Blue,100000,500,Inactive,2019-01-22
CARD203845,C101857,Blue,50000,0,Active,2022-06-22
CARD203846,C105817,Blue,200000,0,Active,2024-05-03
CARD203847,C103745,Blue,300000,1000,Active,2024-02-06
CARD203848,C105595,Blue,500000,0,Active,2025-09-04
CARD203849,C107855,Platinum,150000,500,Active,2021-01-21
CARD203850,C109987,Platinum,200000,5000,Active,2021-11-08
CARD203851,C108576,Platinum,100000,1000,Active,2017-07-13
CARD203852,C108198,Platinum,75000,0,Active,2023-05-07
CARD203853,C102127,Gold,200000,0,Active,2021-10-21
CARD203854,C104021,Gold,50000,0,Active,2018-03-03
CARD203855,C108545,Premium,150000,2500,Active,2023-04-29
CARD203856,C101582,Blue,300000,2500,Active,2021-03-14
CARD203857,C105406,Platinum,75000,500,Active,2022-02-13
CARD203858,C107738,Blue,75000,0,Active,2021-04-06
CARD203859,C104745,Blue,50000,1000,Active,2022-01-25
CARD203860,C100752,Gold,150000,2500,Active,2018-06-06
CARD203861,C100143,Platinum,150000,500,Active,2022-10-29
CARD203862,C105810,Platinum,150000,0,Active,2017-04-03
CARD203863,C107074,Blue,100000,1000,Closed,2023-05-26
CARD203864,C107462,Blue,100000,500,Active,2023-04-08
CARD203865,C107959,Platinum,200000,5000,Closed,2022-03-27
CARD203866,C106560,Gold,300000,2500,Active,2020-06-09
CARD203867,C108379,Blue,100000,500,Inactive,2024-02-22
CARD203868,C102040,Gold,150000,0,Active,2020-07-18
CARD203869,C104595,Platinum,200000,5000,Active,2018-03-09
CARD203870,C107252,Platinum,150000,5000,Active,2025-11-15
CARD203871,C101820,Platinum,300000,500,Active,2023-07-05
CARD203872,C100294,Blue,150000,0,Active,2018-08-06
CARD203873,C107310,Blue,75000,1000,Active,2023-05-21
CARD203874,C106425,Blue,150000,0,Active,2024-06-13
CARD203875,C109244,Blue,150000,1000,Closed,2019-12-28
CARD203876,C103401,Gold,100000,0,Active,2025-05-14
CARD203877,C104624,Gold,50000,1000,Active,2019-03-08
CARD203878,C102668,Gold,200000,5000,Active,2023-11-20
CARD203879,C104216,Gold,200000,500,Active,2018-07-05
CARD203880,C100474,Blue,50000,5000,Active,2020-03-06
CARD203881,C104023,Premium,200000,1000,Active,2024-08-06
CARD203882,C109675,Gold,150000,1000,Active,2020-06-03
CARD203883,C109999,Gold,100000,2500,Active,2026-02-13
CARD203884,C109666,Blue,200000,5000,Active,2018-04-13
CARD203885,C106064,Blue,200000,2500,Active,2021-10-21
CARD203886,C104108,Platinum,300000,5000,Active,2017-06-05
CARD203887,C102214,Gold,50000,0,Active,2022-04-18
CARD203888,C100171,Blue,100000,0,Active,2019-08-13
CARD203889,C107299,Blue,50000,0,Active,2024-08-30
CARD203890,C106456,Premium,200000,5000,Blocked,2020-01-20
CARD203891,C105016,Gold,100000,5000,Active,2023-11-30
CARD203892,C109612,Blue,200000,2500,Active,2018-09-06
CARD203893,C100239,Platinum,200000,2500,Active,2021-09-23
CARD203894,C107874,Platinum,50000,500,Active,2024-05-06
CARD203895,C105920,Platinum,300000,0,Active,2021-03-02
CARD203896,C101716,Gold,100000,1000,Active,2022-02-26
CARD203897,C105794,Platinum,500000,500,Active,2021-03-02
