Payment_ID,Customer_ID,Card_ID,Payment_Date,Due_Amount,Payment_Amount,Payment_Status,Days_Past_Due
PAY404426,C108400,CARD204106,2026-08-01,9174.64,9174.64,On Time,0
PAY404427,C105556,CARD205694,2025-11-17,4279.89,4279.89,On Time,0
PAY404428,C107428,CARD211406,2025-04-24,1000.0,1000.0,Late,12
PAY404429,C103552,CARD206899,2025-03-15,4269.24,4269.24,Late,28
PAY404430,C107777,CARD202066,2025-02-03,7125.56,3055.28,Partial,57
PAY404431,C105519,CARD208214,2026-04-21,13505.71,13505.71,On Time,0
PAY404432,C105183,CARD211807,2025-03-21,4373.59,4373.59,On Time,0
PAY404433,C100903,CARD206757,2025-09-09,3192.46,3192.46,On Time,0
PAY404434,C104487,CARD208686,2026-03-08,6047.55,6047.55,On Time,0
PAY404435,C109108,CARD210480,2026-02-09,5262.54,178.95,Missed,110
PAY404436,C109322,CARD207073,2026-06-28,10039.81,10039.81,On Time,0
PAY404437,C103803,CARD200436,2025-10-01,6566.42,6566.42,On Time,0
PAY404438,C109943,CARD205980,2025-10-25,2645.86,219.84,Missed,108
PAY404439,C101920,CARD200060,2026-01-12,2321.14,2321.14,On Time,0
PAY404440,C103814,CARD207361,2025-05-26,3893.99,3893.99,On Time,0
PAY404441,C101582,CARD202261,2025-09-03,20846.22,20846.22,Late,9
PAY404442,C108173,CARD204626,2025-05-15,20380.2,470.14,Missed,77
PAY404443,C105791,CARD209543,2025-07-25,2908.68,2908.68,On Time,0
PAY404444,C107003,CARD202107,2026-04-07,8811.8,4358.03,Partial,19
PAY404445,C102622,CARD206941,2026-04-27,6516.61,6516.61,On Time,0
PAY404446,C103516,CARD202904,2025-05-30,11188.68,11188.68,On Time,0
PAY404447,C106330,CARD200474,2026-08-10,4066.63,4066.63,On Time,0
PAY404448,C104963,CARD204665,2026-05-29,9002.56,9002.56,On Time,0
PAY404449,C101116,CARD208114,2025-11-29,5953.95,5953.95,On Time,0
PAY404450,C100480,CARD209121,2026-05-23,10663.06,10663.06,Late,18
PAY404451,C105150,CARD209054,2025-11-27,6879.66,6879.66,On Time,0
PAY404452,C101015,CARD202566,2025-06-21,5900.56,5900.56,On Time,0
PAY404453,C100517,CARD206276,2025-07-06,4295.96,4295.96,On Time,0
PAY404454,C108057,CARD209438,2025-12-29,5141.19,5141.19,On Time,0
PAY404455,C108868,CARD204714,2025-11-19,2440.11,1277.49,Partial,15
PAY404456,C104285,CARD203519,2025-05-11,3719.16,398.68,Missed,57
PAY404457,C108360,CARD201994,2026-07-04,11304.56,11304.56,Late,20
PAY404458,C102904,CARD208506,2025-10-05,18901.05,18901.05,Late,24
PAY404459,C104954,CARD203275,2025-07-18,4656.03,4656.03,On Time,0
PAY404460,C100353,CARD200525,2026-05-16,13160.0,13160.0,Late,27
PAY404461,C106271,CARD201783,2026-03-01,6002.82,6002.82,On Time,0
PAY404462,C103171,CARD206273,2025-10-12,4972.58,4972.58,On Time,0
PAY404463,C108109,CARD209376,2025-10-18,6818.79,6818.79,On Time,0
PAY404464,C106247,CARD204629,2026-08-04,10945.34,10945.34,On Time,0
PAY404465,C105087,CARD208497,2025-12-28,2771.93,2771.93,On Time,0
PAY404466,C100472,CARD209011,2025-02-21,6752.79,6752.79,On Time,0
PAY404467,C108823,CARD211169,2025-01-14,20643.44,20643.44,On Time,0
PAY404468,C101628,CARD210531,2026-01-30,7941.26,7941.26,On Time,0
PAY404469,C105558,CARD200845,2026-04-03,4817.81,4817.81,On Time,0
PAY404470,C104426,CARD203058,2026-08-22,4428.78,4428.78,On Time,0
PAY404471,C107719,CARD210791,2025-11-23,25244.59,25244.59,On Time,0
PAY404472,C102232,CARD202598,2025-02-13,2773.31,2773.31,On Time,0
PAY404473,C108297,CARD201885,2025-09-19,5545.41,5545.41,On Time,0
PAY404474,C101957,CARD209293,2025-05-01,3385.16,3385.16,On Time,0
PAY404475,C105590,CARD207713,2025-07-13,6492.14,6492.14,On Time,0
PAY404476,C109041,CARD204583,2025-11-30,5814.17,5814.17,Late,4
PAY404477,C105234,CARD211344,2025-06-17,14427.42,14427.42,On Time,0
PAY404478,C101427,CARD208763,2026-04-21,8803.05,8803.05,On Time,0
PAY404479,C102053,CARD209677,2026-04-20,12394.75,12394.75,On Time,0
PAY404480,C108218,CARD210120,2026-08-31,5662.98,5662.98,On Time,0
PAY404481,C100549,CARD209411,2025-01-15,1318.82,1318.82,On Time,0
PAY404482,C102849,CARD210515,2025-02-01,5188.38,5188.38,On Time,0
PAY404483,C103131,CARD208062,2026-03-15,17238.33,6643.38,Partial,33
PAY404484,C100563,CARD204169,2026-04-19,3463.28,3463.28,On Time,0
PAY404485,C109873,CARD209841,2025-10-06,4207.76,4207.76,On Time,0
PAY404486,C101369,CARD209516,2025-06-12,3979.12,3979.12,On Time,0
PAY404487,C103191,CARD206064,2026-07-31,9054.9,9054.9,On Time,0
PAY404488,C107454,CARD200767,2025-08-31,25656.67,25656.67,On Time,0
PAY404489,C105846,CARD210030,2025-10-16,15349.9,1256.03,Missed,49
PAY404490,C107811,CARD200407,2025-10-29,10503.8,873.28,Missed,94
PAY404491,C105774,CARD210437,2025-09-20,11742.9,7066.71,Partial,31
PAY404492,C102763,CARD204898,2025-10-25,10033.25,10033.25,Late,10
PAY404493,C103314,CARD202619,2025-05-18,2640.28,2640.28,On Time,0
PAY404494,C106294,CARD204234,2025-06-08,3788.07,3788.07,On Time,0
PAY404495,C100105,CARD211069,2025-07-11,10228.61,5488.03,Partial,23
PAY404496,C103729,CARD210304,2025-04-18,9320.65,9320.65,On Time,0
PAY404497,C103237,CARD201583,2026-01-14,6492.68,6492.68,On Time,0
PAY404498,C106798,CARD203152,2025-04-19,13284.32,3128.09,Partial,8
PAY404499,C106946,CARD207981,2026-01-28,4869.25,4869.25,On Time,0
PAY404500,C100377,CARD209910,2025-08-18,3442.31,3442.31,On Time,0
PAY404501,C102920,CARD205425,2025-06-13,18253.47,18253.47,On Time,0
PAY404502,C108361,CARD202652,2026-07-14,5363.69,2925.61,Partial,28
PAY404503,C109533,CARD206208,2025-02-27,9289.89,9289.89,On Time,0
PAY404504,C109321,CARD206151,2025-11-27,1679.38,1679.38,On Time,0
PAY404505,C109143,CARD208375,2025-01-21,6695.64,6695.64,Late,14
PAY404506,C108923,CARD201078,2026-05-21,5506.73,5506.73,Late,19
PAY404507,C107777,CARD202066,2026-01-17,4707.15,4707.15,On Time,0
PAY404508,C102319,CARD210870,2025-10-21,9444.48,9444.48,On Time,0
PAY404509,C105362,CARD209134,2025-05-05,2754.31,2754.31,Late,12
PAY404510,C102065,CARD201024,2025-08-03,4464.1,4464.1,On Time,0
PAY404511,C101083,CARD203679,2025-04-14,3947.44,3947.44,Late,3
PAY404512,C102458,CARD201972,2025-05-21,16001.64,16001.64,On Time,0
PAY404513,C107060,CARD209064,2026-01-05,4608.28,4608.28,On Time,0
PAY404514,C101819,CARD206580,2025-06-03,2848.83,1590.31,Partial,34
PAY404515,C107800,CARD201986,2025-02-05,7956.01,3957.63,Partial,43
PAY404516,C108947,CARD203256,2025-06-30,7116.13,7116.13,On Time,0
PAY404517,C101579,CARD203598,2026-03-04,12854.38,12854.38,On Time,0
PAY404518,C106445,CARD210949,2026-01-12,6657.49,6657.49,Late,16
PAY404519,C104984,CARD211367,2026-08-06,22061.76,13518.27,Partial,8
PAY404520,C104863,CARD208365,2026-07-29,3863.47,3863.47,On Time,0
PAY404521,C100928,CARD205640,2025-12-04,1000.0,1000.0,On Time,0
PAY404522,C105170,CARD201574,2025-07-30,6897.47,6897.47,On Time,0
PAY404523,C103602,CARD205044,2025-11-27,5749.08,4655.46,Partial,54
PAY404524,C108223,CARD206464,2025-05-20,3481.0,3481.0,On Time,0
PAY404525,C109873,CARD209841,2026-02-28,5218.31,5218.31,Late,7
PAY404526,C107508,CARD209458,2026-03-30,9455.91,9455.91,On Time,0
PAY404527,C100867,CARD208338,2025-05-07,3391.58,3391.58,Late,14
PAY404528,C102413,CARD211813,2026-08-29,5876.22,5876.22,On Time,0
PAY404529,C105633,CARD210495,2025-09-20,15149.05,15149.05,On Time,0
PAY404530,C106420,CARD206940,2025-09-13,1649.16,539.57,Partial,29
PAY404531,C103460,CARD211982,2025-05-31,2712.72,2712.72,On Time,0
PAY404532,C102103,CARD205338,2025-01-30,3044.27,3044.27,Late,1
PAY404533,C107223,CARD210128,2026-04-04,5203.89,5203.89,On Time,0
PAY404534,C109203,CARD201103,2025-07-30,5977.43,5977.43,On Time,0
PAY404535,C109908,CARD202742,2026-02-07,6886.75,6886.75,Late,25
PAY404536,C107535,CARD209228,2026-06-02,6738.77,29.57,Missed,59
PAY404537,C102103,CARD205338,2025-09-10,4067.15,4067.15,On Time,0
PAY404538,C105738,CARD202848,2025-12-02,2690.62,2690.62,Late,13
PAY404539,C103604,CARD201774,2026-08-15,7108.34,7108.34,On Time,0
PAY404540,C101565,CARD202454,2025-06-26,1371.36,1371.36,On Time,0
PAY404541,C106761,CARD206728,2026-01-31,4880.74,4880.74,On Time,0
PAY404542,C101117,CARD203420,2026-02-02,4508.07,4508.07,On Time,0
PAY404543,C100444,CARD202637,2025-10-17,9432.84,9432.84,On Time,0
PAY404544,C103748,CARD208832,2026-05-10,1995.9,1995.9,On Time,0
PAY404545,C100801,CARD211693,2025-01-12,20588.92,20588.92,On Time,0
PAY404546,C102666,CARD203806,2025-10-01,4736.02,4736.02,On Time,0
PAY404547,C100711,CARD208791,2025-04-14,8254.09,8254.09,On Time,0
PAY404548,C100287,CARD202679,2025-11-07,2416.63,502.96,Partial,11
PAY404549,C106321,CARD208136,2025-12-18,2295.69,2295.69,On Time,0
PAY404550,C101938,CARD203564,2026-07-05,6571.63,6571.63,On Time,0
PAY404551,C105388,CARD209248,2025-05-04,1774.6,1774.6,On Time,0
PAY404552,C106933,CARD206636,2025-07-18,3241.12,3241.12,On Time,0
PAY404553,C106339,CARD203466,2025-05-07,9173.69,9173.69,On Time,0
PAY404554,C105287,CARD210057,2026-05-21,6413.01,6413.01,On Time,0
PAY404555,C108423,CARD209062,2026-05-20,2769.09,2769.09,On Time,0
PAY404556,C108856,CARD208810,2026-06-24,6229.27,6229.27,On Time,0
PAY404557,C103693,CARD206433,2026-02-24,11114.41,7992.89,Partial,18
PAY404558,C107629,CARD208975,2025-06-23,5634.51,5634.51,On Time,0
PAY404559,C109821,CARD203623,2025-11-19,3806.14,2974.07,Partial,26
PAY404560,C108778,CARD201521,2025-10-11,6325.95,6325.95,On Time,0
PAY404561,C104155,CARD211933,2025-11-13,6078.22,6078.22,Late,17
PAY404562,C103672,CARD205639,2026-06-07,13649.46,13649.46,On Time,0
PAY404563,C100676,CARD210660,2026-05-19,8696.4,3471.06,Partial,6
PAY404564,C107531,CARD205716,2026-05-24,8905.85,8905.85,On Time,0
PAY404565,C108400,CARD204106,2025-04-17,6188.74,6188.74,On Time,0
PAY404566,C104257,CARD202737,2026-07-10,6168.73,6168.73,Late,10
PAY404567,C103199,CARD201492,2025-09-12,9342.41,9342.41,On Time,0
PAY404568,C102144,CARD204248,2025-01-29,2402.03,2402.03,On Time,0
PAY404569,C105656,CARD201141,2025-11-02,5835.65,5835.65,On Time,0
PAY404570,C109196,CARD204316,2025-10-02,19223.11,19223.11,Late,23
PAY404571,C101415,CARD209760,2026-02-06,2232.98,2232.98,On Time,0
PAY404572,C105113,CARD206109,2025-02-18,7978.27,7978.27,On Time,0
PAY404573,C105769,CARD204053,2026-03-27,6621.65,6621.65,Late,13
PAY404574,C105456,CARD200324,2025-06-15,5686.42,3162.25,Partial,16
PAY404575,C102559,CARD209242,2025-07-16,4795.99,4795.99,On Time,0
PAY404576,C102616,CARD200309,2025-05-31,2701.35,2701.35,On Time,0
PAY404577,C107037,CARD208299,2026-01-17,4893.22,4893.22,On Time,0
PAY404578,C109826,CARD203582,2025-04-06,8111.82,8111.82,On Time,0
PAY404579,C100697,CARD209639,2026-05-08,12397.24,12397.24,On Time,0
PAY404580,C108454,CARD202608,2025-11-26,14950.49,14950.49,Late,20
PAY404581,C107113,CARD203526,2025-08-27,7132.0,7132.0,On Time,0
PAY404582,C106524,CARD210471,2026-08-11,5454.86,5454.86,Late,14
PAY404583,C101073,CARD208800,2026-08-23,3668.67,3668.67,On Time,0
PAY404584,C106498,CARD201551,2025-03-31,3196.05,3196.05,On Time,0
PAY404585,C107623,CARD201859,2026-04-22,15395.36,15395.36,On Time,0
PAY404586,C107143,CARD208390,2025-04-03,14286.44,14286.44,On Time,0
PAY404587,C108420,CARD206368,2026-03-02,3597.83,3597.83,On Time,0
PAY404588,C101292,CARD200617,2026-02-11,10269.94,10269.94,On Time,0
PAY404589,C107537,CARD208879,2026-06-03,4166.55,4166.55,On Time,0
PAY404590,C103880,CARD206270,2025-05-08,14564.25,14564.25,On Time,0
PAY404591,C107843,CARD201807,2026-07-12,5492.35,4328.05,Partial,30
PAY404592,C102206,CARD209774,2025-04-26,4797.81,4797.81,On Time,0
PAY404593,C106726,CARD201392,2025-07-10,5439.02,5439.02,On Time,0
PAY404594,C100205,CARD200816,2025-04-28,3346.46,3346.46,On Time,0
PAY404595,C103843,CARD209631,2025-08-10,7831.8,3265.66,Partial,31
PAY404596,C105456,CARD200324,2025-06-15,4053.81,4053.81,On Time,0
PAY404597,C105321,CARD201871,2025-02-14,22628.73,22628.73,On Time,0
PAY404598,C106159,CARD200084,2025-07-01,8606.2,8606.2,On Time,0
PAY404599,C104404,CARD200771,2025-05-24,4653.29,4653.29,On Time,0
PAY404600,C108734,CARD210492,2026-05-03,23421.28,2636.47,Missed,66
PAY404601,C105380,CARD201675,2026-05-25,8655.73,8655.73,On Time,0
PAY404602,C109198,CARD200578,2025-05-02,3690.73,3690.73,On Time,0
PAY404603,C108231,CARD203798,2025-07-24,1739.23,1739.23,On Time,0
PAY404604,C108875,CARD205132,2025-07-16,7274.48,7274.48,On Time,0
PAY404605,C101013,CARD202008,2025-07-11,5913.23,5913.23,On Time,0
PAY404606,C103452,CARD204976,2026-06-03,3789.47,3789.47,On Time,0
PAY404607,C109670,CARD200709,2025-05-30,10959.37,5501.99,Partial,31
PAY404608,C104608,CARD211932,2025-06-17,9543.21,9543.21,On Time,0
PAY404609,C101319,CARD204052,2025-09-21,7091.42,349.21,Missed,38
PAY404610,C103205,CARD209225,2025-01-27,3397.03,3397.03,On Time,0
PAY404611,C108818,CARD211499,2025-09-14,11451.01,11451.01,On Time,0
PAY404612,C103552,CARD206899,2025-01-09,7778.17,7778.17,On Time,0
PAY404613,C100309,CARD208635,2025-07-01,23218.82,23218.82,On Time,0
PAY404614,C103565,CARD200151,2026-07-21,2230.62,2230.62,On Time,0
PAY404615,C108633,CARD210792,2025-09-07,6309.69,6309.69,On Time,0
PAY404616,C109079,CARD203498,2026-01-18,9867.15,9867.15,On Time,0
PAY404617,C109499,CARD200638,2026-01-01,14542.78,14542.78,On Time,0
PAY404618,C106649,CARD207886,2025-06-10,5740.86,5740.86,On Time,0
PAY404619,C105622,CARD207520,2025-12-22,4923.35,4923.35,On Time,0
PAY404620,C109330,CARD210026,2025-02-23,5717.1,5717.1,On Time,0
PAY404621,C105908,CARD208076,2025-02-22,8336.76,8336.76,On Time,0
PAY404622,C104801,CARD211465,2026-01-02,9091.28,9091.28,On Time,0
PAY404623,C102430,CARD200732,2026-03-20,5909.63,5909.63,On Time,0
PAY404624,C102240,CARD205891,2026-08-17,14520.35,14520.35,On Time,0
PAY404625,C104362,CARD200045,2026-04-05,38822.26,10622.47,Partial,20
PAY404626,C104757,CARD207003,2026-08-28,2105.29,1151.27,Partial,53
PAY404627,C107200,CARD210356,2025-09-08,5906.26,5906.26,On Time,0
PAY404628,C105806,CARD206855,2026-08-13,13458.93,13458.93,On Time,0
PAY404629,C103682,CARD200321,2025-02-17,4201.8,4201.8,On Time,0
PAY404630,C103748,CARD208832,2025-01-07,12130.75,12130.75,On Time,0
PAY404631,C104415,CARD202145,2026-05-26,5448.61,5448.61,On Time,0
PAY404632,C106872,CARD205799,2026-01-14,2581.96,2581.96,On Time,0
PAY404633,C107283,CARD205815,2025-04-21,6363.58,6363.58,On Time,0
PAY404634,C106414,CARD208839,2026-05-30,6164.14,3163.45,Partial,24
PAY404635,C106383,CARD209960,2025-07-06,6121.95,6121.95,On Time,0
PAY404636,C106800,CARD207570,2026-01-13,2761.22,2761.22,On Time,0
PAY404637,C108533,CARD210721,2025-04-04,10827.13,1613.39,Missed,50
PAY404638,C102513,CARD200575,2026-02-06,2543.25,2543.25,Late,14
PAY404639,C103613,CARD210378,2025-01-03,10640.95,10640.95,On Time,0
PAY404640,C100067,CARD200281,2025-08-30,3580.67,3580.67,Late,16
PAY404641,C107025,CARD204726,2025-09-03,4415.06,4415.06,On Time,0
PAY404642,C107106,CARD207624,2026-08-20,4512.5,4512.5,On Time,0
PAY404643,C105073,CARD209450,2025-09-15,6252.72,6252.72,On Time,0
PAY404644,C105452,CARD209949,2025-11-01,4591.84,4591.84,On Time,0
PAY404645,C108720,CARD203559,2026-04-29,3487.71,3487.71,On Time,0
PAY404646,C102241,CARD207764,2026-05-08,4399.15,4399.15,On Time,0
PAY404647,C103385,CARD204504,2025-03-24,6776.01,6776.01,Late,22
PAY404648,C104504,CARD201886,2026-05-01,10536.61,10536.61,On Time,0
PAY404649,C109924,CARD201485,2026-06-27,5055.85,5055.85,On Time,0
PAY404650,C108957,CARD202383,2026-07-29,5095.91,5095.91,Late,23
PAY404651,C105621,CARD208596,2026-01-20,4234.26,4234.26,On Time,0
PAY404652,C103398,CARD211288,2026-04-06,4349.42,4349.42,Late,21
PAY404653,C107530,CARD208594,2026-02-09,4010.8,4010.8,On Time,0
PAY404654,C104331,CARD205275,2025-08-16,3746.21,3746.21,On Time,0
PAY404655,C107959,CARD203865,2025-02-04,3216.34,3216.34,On Time,0
PAY404656,C103705,CARD201977,2025-06-12,4563.06,4563.06,On Time,0
PAY404657,C105824,CARD201831,2026-08-27,3615.27,3615.27,On Time,0
PAY404658,C105632,CARD203102,2025-10-24,10644.78,10644.78,Late,7
PAY404659,C105447,CARD203195,2026-05-14,4866.99,4866.99,On Time,0
PAY404660,C106056,CARD202863,2026-01-14,2271.97,2271.97,On Time,0
PAY404661,C105904,CARD201062,2026-04-21,21115.99,21115.99,On Time,0
PAY404662,C104063,CARD206459,2026-02-14,11269.44,11269.44,Late,10
PAY404663,C103980,CARD205549,2026-07-18,6769.04,6769.04,On Time,0
PAY404664,C104392,CARD208363,2025-06-13,8006.63,8006.63,Late,11
PAY404665,C103703,CARD204927,2025-09-10,3540.41,3540.41,Late,18
PAY404666,C104385,CARD201199,2025-10-22,8593.18,8593.18,On Time,0
PAY404667,C107405,CARD210420,2025-10-26,2175.25,2175.25,On Time,0
PAY404668,C102226,CARD209087,2025-01-29,8918.14,8918.14,On Time,0
PAY404669,C103495,CARD210166,2026-06-24,5826.74,5826.74,On Time,0
PAY404670,C105036,CARD208301,2026-01-12,6511.78,6511.78,Late,1
PAY404671,C104340,CARD204613,2026-01-11,3342.48,3342.48,On Time,0
PAY404672,C104737,CARD208631,2025-12-01,4796.63,2735.87,Partial,36
PAY404673,C104025,CARD211624,2026-08-16,4717.05,4717.05,On Time,0
PAY404674,C109060,CARD209120,2025-09-22,2888.38,2888.38,Late,24
PAY404675,C104621,CARD204416,2026-05-13,3545.58,3545.58,Late,15
PAY404676,C103720,CARD201943,2026-04-26,4984.96,4984.96,On Time,0
PAY404677,C106920,CARD208936,2026-08-23,7160.29,7160.29,On Time,0
PAY404678,C108106,CARD208676,2025-11-01,3351.31,3351.31,Late,22
PAY404679,C109024,CARD209056,2025-07-31,11962.85,11962.85,On Time,0
PAY404680,C108818,CARD211499,2025-08-28,3715.93,3715.93,On Time,0
PAY404681,C108279,CARD209055,2026-07-06,7058.92,7058.92,On Time,0
PAY404682,C105380,CARD203030,2025-08-06,3163.81,3163.81,On Time,0
PAY404683,C103812,CARD206555,2025-09-21,3751.75,3751.75,On Time,0
PAY404684,C105149,CARD200268,2025-07-23,2943.46,2943.46,On Time,0
PAY404685,C103031,CARD211105,2025-11-12,3321.02,95.2,Missed,117
PAY404686,C106626,CARD200482,2025-08-09,19629.29,8636.04,Partial,3
PAY404687,C101316,CARD203764,2026-07-16,7217.36,7217.36,On Time,0
PAY404688,C105920,CARD202204,2025-06-29,6842.06,6842.06,On Time,0
PAY404689,C103041,CARD207686,2026-06-22,3711.21,3711.21,On Time,0
PAY404690,C102678,CARD210840,2026-05-15,14053.48,14053.48,On Time,0
PAY404691,C101343,CARD201477,2025-05-22,9309.4,5180.41,Partial,4
PAY404692,C108570,CARD204823,2026-06-03,6523.98,6523.98,On Time,0
PAY404693,C107062,CARD207386,2026-01-22,16124.64,12258.83,Partial,19
PAY404694,C108796,CARD211974,2025-12-26,4124.1,4124.1,Late,4
PAY404695,C103585,CARD200372,2025-09-22,5424.83,5424.83,On Time,0
PAY404696,C106505,CARD211498,2025-03-16,28165.58,28165.58,On Time,0
PAY404697,C102620,CARD201519,2026-03-01,4879.46,4879.46,On Time,0
PAY404698,C101679,CARD202519,2026-03-10,10677.07,3192.39,Partial,32
PAY404699,C109242,CARD211271,2026-05-23,14146.97,14146.97,On Time,0
PAY404700,C106648,CARD209934,2025-06-23,10167.37,10167.37,On Time,0
PAY404701,C108789,CARD211003,2025-04-02,3052.15,3052.15,On Time,0
PAY404702,C109478,CARD211104,2025-05-26,4394.58,4394.58,On Time,0
PAY404703,C102210,CARD209921,2026-02-24,4067.55,4067.55,On Time,0
PAY404704,C101997,CARD210891,2025-08-17,10086.73,10086.73,On Time,0
PAY404705,C103787,CARD205894,2026-06-11,6709.45,6709.45,On Time,0
PAY404706,C108453,CARD200586,2026-04-10,5889.87,5889.87,On Time,0
PAY404707,C102235,CARD201442,2025-06-21,1730.94,1730.94,On Time,0
PAY404708,C109706,CARD202961,2026-03-06,3458.5,3458.5,On Time,0
PAY404709,C100912,CARD204434,2025-11-26,2013.67,2013.67,On Time,0
PAY404710,C109051,CARD211335,2025-11-05,2640.6,2640.6,On Time,0
PAY404711,C109579,CARD200341,2025-01-26,4774.9,4774.9,On Time,0
PAY404712,C108303,CARD201456,2025-02-08,2618.28,2618.28,On Time,0
PAY404713,C105061,CARD201672,2026-08-08,11062.98,11062.98,On Time,0
PAY404714,C103922,CARD210571,2025-10-26,2847.24,2847.24,On Time,0
PAY404715,C100622,CARD206176,2025-11-30,8091.7,4435.03,Partial,29
PAY404716,C101772,CARD208584,2026-04-08,10219.55,10219.55,On Time,0
PAY404717,C101297,CARD207495,2026-05-12,5317.26,5317.26,On Time,0
PAY404718,C100585,CARD202857,2026-06-21,4357.76,4357.76,On Time,0
PAY404719,C102539,CARD205115,2026-08-10,4068.28,4068.28,On Time,0
PAY404720,C109618,CARD204199,2026-01-17,1963.26,1963.26,On Time,0
PAY404721,C108400,CARD204106,2026-01-04,22787.76,22787.76,On Time,0
PAY404722,C104123,CARD205988,2025-03-09,7617.79,7617.79,On Time,0
PAY404723,C103290,CARD207974,2025-09-03,3282.0,3282.0,On Time,0
PAY404724,C103176,CARD207264,2026-03-08,3756.01,3756.01,On Time,0
PAY404725,C102575,CARD200904,2026-07-27,4005.2,4005.2,On Time,0
PAY404726,C104946,CARD210768,2026-06-12,1575.44,1575.44,On Time,0
PAY404727,C109401,CARD205063,2026-08-12,5707.24,5707.24,On Time,0
PAY404728,C101444,CARD211775,2026-04-01,16594.92,16594.92,On Time,0
PAY404729,C100566,CARD202248,2025-08-06,10141.25,909.94,Missed,111
PAY404730,C109163,CARD202195,2025-08-19,10654.43,10654.43,On Time,0
PAY404731,C109414,CARD206452,2026-05-07,9780.65,9780.65,On Time,0
PAY404732,C108061,CARD205972,2026-02-16,2442.89,1947.07,Partial,53
PAY404733,C104698,CARD209280,2025-10-02,9165.5,9165.5,On Time,0
PAY404734,C109094,CARD202317,2026-08-13,6243.05,6243.05,On Time,0
PAY404735,C107487,CARD205150,2025-02-27,5997.37,5997.37,On Time,0
PAY404736,C106545,CARD206599,2025-08-28,5594.56,5594.56,On Time,0
PAY404737,C102722,CARD211132,2026-07-07,5840.63,5840.63,On Time,0
PAY404738,C103663,CARD201789,2025-09-12,6289.21,6289.21,On Time,0
PAY404739,C101983,CARD210988,2025-02-19,2874.37,2874.37,Late,6
PAY404740,C105176,CARD205469,2026-01-22,2888.09,2888.09,On Time,0
PAY404741,C108516,CARD207839,2026-02-22,1724.54,1724.54,On Time,0
PAY404742,C101295,CARD210997,2025-05-05,9532.45,9532.45,On Time,0
PAY404743,C100106,CARD200572,2025-04-15,6189.39,6189.39,On Time,0
PAY404744,C108911,CARD201119,2026-06-03,3508.46,3508.46,Late,19
PAY404745,C108416,CARD201032,2025-02-18,1754.59,34.24,Missed,108
PAY404746,C105426,CARD204983,2026-05-25,2807.33,2807.33,On Time,0
PAY404747,C103090,CARD200093,2026-07-14,4840.87,4840.87,On Time,0
PAY404748,C107919,CARD201421,2025-02-08,3885.08,3885.08,Late,7
PAY404749,C104873,CARD206322,2025-12-26,15140.67,15140.67,On Time,0
PAY404750,C107329,CARD206026,2025-07-02,4220.54,4220.54,On Time,0
